rsi_threshold,vol_mult,trailing_stop_pct,take_profit_pct,portfolio_return_pct,portfolio_sharpe,max_drawdown_pct,total_trades,beats_spy,per_stock
55,1.2,8.0,20.0,-0.6459237092466563,2.7404069557395254,-33.510086078159816,18,False,"{'R': np.float64(0.07682144845303385), 'GWW': np.float64(-0.0008271819845364625), 'BEN': np.float64(0.10248096558369157), 'MBIN': np.float64(-0.01878528917641331), 'VIAV': np.float64(-0.19198612833810846)}"
55,1.5,4.0,12.0,0.7991082807327543,-3.78238030467626,-6.174336740313572,12,False,"{'R': np.float64(0.07627144533051777), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.11037975966326563), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.06013185523440778)}"
55,1.5,4.0,15.0,0.9479203100867362,-4.969971502122597,-6.174336740313572,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.14173840469863674), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.06013185523440778)}"
55,1.5,4.0,20.0,0.05705079379926704,-5.179271841749778,-6.174336740313572,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.09719492888426329), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.06013185523440778)}"
55,1.5,6.0,12.0,0.2834243867398034,-8.50100364035339,-8.59160499340553,12,False,"{'R': np.float64(0.07627144533051777), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.11037975966326563), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.08591604993405533)}"
55,1.5,6.0,15.0,0.43223641609378527,-9.688594837799727,-8.59160499340553,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.14173840469863674), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.08591604993405533)}"
55,1.5,6.0,20.0,-0.45863310019368386,-9.897895177426907,-8.59160499340553,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.09719492888426329), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.08591604993405533)}"
55,1.5,8.0,12.0,-1.4341513779226234,-4.808092111564404,-17.179483816717664,12,False,"{'R': np.float64(0.07627144533051777), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.11037975966326563), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.17179483816717667)}"
55,1.5,8.0,15.0,-1.2853393485686415,-5.995683309010742,-17.179483816717664,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.14173840469863674), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.17179483816717667)}"
55,1.5,8.0,20.0,-2.1762088648561106,-6.204983648637922,-17.179483816717664,11,False,"{'R': np.float64(0.05235340176284575), 'GWW': np.float64(-0.04605437496311249), 'BEN': np.float64(0.09719492888426329), 'MBIN': np.float64(-0.04050956075962542), 'VIAV': np.float64(-0.17179483816717667)}"
